fips_county,state,county_name,pop,gov_name,gov_party,issuer_name,issuer_number,INTPTLAT,INTPTLONG
46099,SD,"Minnehaha County, South Dakota",187318,Dennis Daugaard,Republican,2.0,2,43.667472,-96.795726
46101,SD,"Moody County, South Dakota",6505,Dennis Daugaard,Republican,2.0,2,44.012429,-96.676054
46103,SD,"Pennington County, South Dakota",109372,Dennis Daugaard,Republican,2.0,2,44.002349,-102.823801
46105,SD,"Perkins County, South Dakota",2983,Dennis Daugaard,Republican,2.0,2,45.483387,-102.467995
46107,SD,"Potter County, South Dakota",2299,Dennis Daugaard,Republican,2.0,2,45.052713,-99.962003
46109,SD,"Roberts County, South Dakota",10255,Dennis Daugaard,Republican,2.0,2,45.623397,-96.947551
46111,SD,"Sanborn County, South Dakota",2396,Dennis Daugaard,Republican,2.0,2,44.021032,-98.092105
46115,SD,"Spink County, South Dakota",6420,Dennis Daugaard,Republican,2.0,2,44.923772,-98.339615
46117,SD,"Stanley County, South Dakota",2993,Dennis Daugaard,Republican,2.0,2,44.415547,-100.749163
46119,SD,"Sully County, South Dakota",1421,Dennis Daugaard,Republican,2.0,2,44.722325,-100.131399
46121,SD,"Todd County, South Dakota",10155,Dennis Daugaard,Republican,2.0,2,43.208794,-100.707664
46123,SD,"Tripp County, South Dakota",5492,Dennis Daugaard,Republican,2.0,2,43.349729,-99.876219
46125,SD,"Turner County, South Dakota",8317,Dennis Daugaard,Republican,2.0,2,43.30867,-97.150185
46127,SD,"Union County, South Dakota",14934,Dennis Daugaard,Republican,2.0,2,42.831106,-96.650829
46129,SD,"Walworth County, South Dakota",5610,Dennis Daugaard,Republican,2.0,2,45.427605,-100.027856
46135,SD,"Yankton County, South Dakota",22616,Dennis Daugaard,Republican,2.0,2,43.006607,-97.388339
46137,SD,"Ziebach County, South Dakota",2801,Dennis Daugaard,Republican,2.0,2,44.989764,-101.660827
47001,TN,"Anderson County, Tennessee",75936,Bill Haslam,Republican,1.0,1,36.116731,-84.195418
47003,TN,"Bedford County, Tennessee",47484,Bill Haslam,Republican,1.0,1,35.51366,-86.458294
47005,TN,"Benton County, Tennessee",16014,Bill Haslam,Republican,1.0,1,36.069253,-88.071212
47007,TN,"Bledsoe County, Tennessee",14675,Bill Haslam,Republican,1.0,1,35.593668,-85.205979
47009,TN,"Blount County, Tennessee",128670,Bill Haslam,Republican,1.0,1,35.688185,-83.922973
47011,TN,"Bradley County, Tennessee",104490,Bill Haslam,Republican,1.0,1,35.153914,-84.859414
47013,TN,"Campbell County, Tennessee",39714,Bill Haslam,Republican,1.0,1,36.401592,-84.159249
47015,TN,"Cannon County, Tennessee",14027,Bill Haslam,Republican,1.0,1,35.808394,-86.062404
47017,TN,"Carroll County, Tennessee",28092,Bill Haslam,Republican,1.0,1,35.965918,-88.452298
47019,TN,"Carter County, Tennessee",56502,Bill Haslam,Republican,2.0,2,36.284744,-82.126593
47021,TN,"Cheatham County, Tennessee",39880,Bill Haslam,Republican,2.0,2,36.255169,-87.100808
47023,TN,"Chester County, Tennessee",17453,Bill Haslam,Republican,1.0,1,35.420253,-88.611353
47025,TN,"Claiborne County, Tennessee",31757,Bill Haslam,Republican,1.0,1,36.501542,-83.660722
47027,TN,"Clay County, Tennessee",7752,Bill Haslam,Republican,1.0,1,36.545788,-85.545816
47029,TN,"Cocke County, Tennessee",35219,Bill Haslam,Republican,1.0,1,35.916198,-83.119224
47031,TN,"Coffee County, Tennessee",54682,Bill Haslam,Republican,1.0,1,35.488759,-86.078219
47033,TN,"Crockett County, Tennessee",14411,Bill Haslam,Republican,1.0,1,35.818795,-89.132494
47035,TN,"Cumberland County, Tennessee",58655,Bill Haslam,Republican,1.0,1,35.952398,-84.994761
47037,TN,"Davidson County, Tennessee",684410,Bill Haslam,Republican,2.0,2,36.169129,-86.78479
47039,TN,"Decatur County, Tennessee",11769,Bill Haslam,Republican,1.0,1,35.603136,-88.110292
47041,TN,"DeKalb County, Tennessee",19361,Bill Haslam,Republican,1.0,1,35.986471,-85.834914
47043,TN,"Dickson County, Tennessee",52170,Bill Haslam,Republican,1.0,1,36.145533,-87.364155
47045,TN,"Dyer County, Tennessee",37708,Bill Haslam,Republican,1.0,1,36.054196,-89.398306
47047,TN,"Fayette County, Tennessee",39590,Bill Haslam,Republican,2.0,2,35.196993,-89.413803
47049,TN,"Fentress County, Tennessee",18033,Bill Haslam,Republican,1.0,1,36.369888,-84.937764
47051,TN,"Franklin County, Tennessee",41700,Bill Haslam,Republican,1.0,1,35.155926,-86.099203
47053,TN,"Gibson County, Tennessee",49401,Bill Haslam,Republican,1.0,1,35.991637,-88.93381
47055,TN,"Giles County, Tennessee",29307,Bill Haslam,Republican,1.0,1,35.202723,-87.035319
47057,TN,"Grainger County, Tennessee",23072,Bill Haslam,Republican,1.0,1,36.277463,-83.509493
47059,TN,"Greene County, Tennessee",68615,Bill Haslam,Republican,2.0,2,36.179514,-82.847485
47061,TN,"Grundy County, Tennessee",13389,Bill Haslam,Republican,1.0,1,35.393356,-85.710389
47063,TN,"Hamblen County, Tennessee",63785,Bill Haslam,Republican,1.0,1,36.218397,-83.266071
47065,TN,"Hamilton County, Tennessee",357738,Bill Haslam,Republican,1.0,1,35.159186,-85.202296
47067,TN,"Hancock County, Tennessee",6577,Bill Haslam,Republican,2.0,2,36.521419,-83.227453
47069,TN,"Hardeman County, Tennessee",25435,Bill Haslam,Republican,1.0,1,35.218785,-88.988697
47071,TN,"Hardin County, Tennessee",25679,Bill Haslam,Republican,1.0,1,35.201893,-88.185696
47073,TN,"Hawkins County, Tennessee",56563,Bill Haslam,Republican,2.0,2,36.452211,-82.931386
47075,TN,"Haywood County, Tennessee",17853,Bill Haslam,Republican,2.0,2,35.58669,-89.282536
47077,TN,"Henderson County, Tennessee",27822,Bill Haslam,Republican,1.0,1,35.653994,-88.387674
47079,TN,"Henry County, Tennessee",32310,Bill Haslam,Republican,1.0,1,36.325295,-88.300288
47081,TN,"Hickman County, Tennessee",24295,Bill Haslam,Republican,1.0,1,35.802291,-87.467101
47083,TN,"Houston County, Tennessee",8134,Bill Haslam,Republican,1.0,1,36.285782,-87.705598
47085,TN,"Humphreys County, Tennessee",18347,Bill Haslam,Republican,1.0,1,36.040822,-87.790453
47087,TN,"Jackson County, Tennessee",11566,Bill Haslam,Republican,1.0,1,36.354241,-85.674094
47089,TN,"Jefferson County, Tennessee",53535,Bill Haslam,Republican,1.0,1,36.048479,-83.440966
47091,TN,"Johnson County, Tennessee",17754,Bill Haslam,Republican,2.0,2,36.453203,-81.861247
47093,TN,"Knox County, Tennessee",456132,Bill Haslam,Republican,1.0,1,35.992726,-83.937721
47095,TN,"Lake County, Tennessee",7560,Bill Haslam,Republican,1.0,1,36.333905,-89.485536
47097,TN,"Lauderdale County, Tennessee",26773,Bill Haslam,Republican,2.0,2,35.762951,-89.627732
47099,TN,"Lawrence County, Tennessee",43081,Bill Haslam,Republican,1.0,1,35.220476,-87.396546
47101,TN,"Lewis County, Tennessee",11904,Bill Haslam,Republican,1.0,1,35.523244,-87.496983
47103,TN,"Lincoln County, Tennessee",33645,Bill Haslam,Republican,1.0,1,35.142916,-86.593298
47105,TN,"Loudon County, Tennessee",51454,Bill Haslam,Republican,1.0,1,35.73745,-84.316204
47107,TN,"McMinn County, Tennessee",52850,Bill Haslam,Republican,1.0,1,35.424471,-84.619962
47109,TN,"McNairy County, Tennessee",25935,Bill Haslam,Republican,1.0,1,35.175228,-88.563629
47111,TN,"Macon County, Tennessee",23450,Bill Haslam,Republican,1.0,1,36.537757,-86.000959
47113,TN,"Madison County, Tennessee",97663,Bill Haslam,Republican,1.0,1,35.606056,-88.833424
47115,TN,"Marion County, Tennessee",28446,Bill Haslam,Republican,1.0,1,35.133422,-85.618399
47117,TN,"Marshall County, Tennessee",31915,Bill Haslam,Republican,1.0,1,35.468387,-86.765886
47119,TN,"Maury County, Tennessee",89981,Bill Haslam,Republican,1.0,1,35.615696,-87.077763
47121,TN,"Meigs County, Tennessee",12005,Bill Haslam,Republican,1.0,1,35.503397,-84.823888
47123,TN,"Monroe County, Tennessee",45970,Bill Haslam,Republican,1.0,1,35.447818,-84.249705
47125,TN,"Montgomery County, Tennessee",195734,Bill Haslam,Republican,2.0,2,36.500354,-87.380887
47127,TN,"Moore County, Tennessee",6323,Bill Haslam,Republican,1.0,1,35.288888,-86.358684
47129,TN,"Morgan County, Tennessee",21554,Bill Haslam,Republican,1.0,1,36.138697,-84.639262
47131,TN,"Obion County, Tennessee",30578,Bill Haslam,Republican,1.0,1,36.358171,-89.149879
47133,TN,"Overton County, Tennessee",22051,Bill Haslam,Republican,1.0,1,36.34485,-85.283076
47135,TN,"Perry County, Tennessee",7964,Bill Haslam,Republican,1.0,1,35.663749,-87.869329
47137,TN,"Pickett County, Tennessee",5142,Bill Haslam,Republican,1.0,1,36.559364,-85.075741
47139,TN,"Polk County, Tennessee",16772,Bill Haslam,Republican,1.0,1,35.109437,-84.541112
47141,TN,"Putnam County, Tennessee",75931,Bill Haslam,Republican,1.0,1,36.14094,-85.49618
47143,TN,"Rhea County, Tennessee",32442,Bill Haslam,Republican,1.0,1,35.600587,-84.949552
47145,TN,"Roane County, Tennessee",52874,Bill Haslam,Republican,1.0,1,35.847249,-84.523942
47147,TN,"Robertson County, Tennessee",69165,Bill Haslam,Republican,2.0,2,36.52753,-86.869377
47149,TN,"Rutherford County, Tennessee",308251,Bill Haslam,Republican,2.0,2,35.843369,-86.417213
47151,TN,"Scott County, Tennessee",21947,Bill Haslam,Republican,1.0,1,36.436071,-84.505548
47153,TN,"Sequatchie County, Tennessee",14897,Bill Haslam,Republican,1.0,1,35.372358,-85.410322
47155,TN,"Sevier County, Tennessee",96673,Bill Haslam,Republican,1.0,1,35.80181,-83.515696
47157,TN,"Shelby County, Tennessee",934603,Bill Haslam,Republican,2.0,2,35.183794,-89.895397
47159,TN,"Smith County, Tennessee",19447,Bill Haslam,Republican,1.0,1,36.25565,-85.942078
47161,TN,"Stewart County, Tennessee",13182,Bill Haslam,Republican,1.0,1,36.511756,-87.851548
47163,TN,"Sullivan County, Tennessee",156667,Bill Haslam,Republican,2.0,2,36.510213,-82.299396
47165,TN,"Sumner County, Tennessee",180063,Bill Haslam,Republican,2.0,2,36.473443,-86.459798
47167,TN,"Tipton County, Tennessee",61303,Bill Haslam,Republican,2.0,2,35.500259,-89.766803
47169,TN,"Trousdale County, Tennessee",8271,Bill Haslam,Republican,2.0,2,36.39303,-86.156691
47171,TN,"Unicoi County, Tennessee",17719,Bill Haslam,Republican,2.0,2,36.100216,-82.418265
47173,TN,"Union County, Tennessee",19140,Bill Haslam,Republican,1.0,1,36.28414,-83.836088
47175,TN,"Van Buren County, Tennessee",5689,Bill Haslam,Republican,1.0,1,35.699234,-85.458409
47177,TN,"Warren County, Tennessee",40516,Bill Haslam,Republican,1.0,1,35.67825,-85.777343
47179,TN,"Washington County, Tennessee",127440,Bill Haslam,Republican,2.0,2,36.295665,-82.495037
47181,TN,"Wayne County, Tennessee",16713,Bill Haslam,Republican,1.0,1,35.242886,-87.81985
47183,TN,"Weakley County, Tennessee",33507,Bill Haslam,Republican,1.0,1,36.303386,-88.720803
47185,TN,"White County, Tennessee",26653,Bill Haslam,Republican,1.0,1,35.927062,-85.455766
47187,TN,"Williamson County, Tennessee",219107,Bill Haslam,Republican,2.0,2,35.894845,-86.897886
47189,TN,"Wilson County, Tennessee",132781,Bill Haslam,Republican,2.0,2,36.148476,-86.29021
48001,TX,"Anderson County, Texas",57734,Greg Abbott,Republican,1.0,1,31.841261,-95.661726
48003,TX,"Andrews County, Texas",17760,Greg Abbott,Republican,2.0,2,32.312258,-102.640206
48005,TX,"Angelina County, Texas",87791,Greg Abbott,Republican,1.0,1,31.251951,-94.611056
48007,TX,"Aransas County, Texas",25721,Greg Abbott,Republican,3.0,3+,28.104225,-96.977983
48009,TX,"Archer County, Texas",8703,Greg Abbott,Republican,1.0,1,33.616305,-98.687267
48011,TX,"Armstrong County, Texas",1876,Greg Abbott,Republican,2.0,2,34.964179,-101.356636
48013,TX,"Atascosa County, Texas",48797,Greg Abbott,Republican,1.0,1,28.891397,-98.535381
48015,TX,"Austin County, Texas",29758,Greg Abbott,Republican,1.0,1,29.891901,-96.27017
48017,TX,"Bailey County, Texas",7181,Greg Abbott,Republican,1.0,1,34.067521,-102.830345
48019,TX,"Bandera County, Texas",21776,Greg Abbott,Republican,2.0,2,29.756389,-99.248285
48021,TX,"Bastrop County, Texas",82733,Greg Abbott,Republican,3.0,3+,30.100771,-97.310643
48023,TX,"Baylor County, Texas",3697,Greg Abbott,Republican,1.0,1,33.618921,-99.207848
48025,TX,"Bee County, Texas",32750,Greg Abbott,Republican,3.0,3+,28.416077,-97.742586
48027,TX,"Bell County, Texas",340411,Greg Abbott,Republican,3.0,3+,31.042268,-97.481392
48029,TX,"Bexar County, Texas",1928680,Greg Abbott,Republican,4.0,3+,29.448671,-98.520147
48031,TX,"Blanco County, Texas",11392,Greg Abbott,Republican,2.0,2,30.266456,-98.399217
48033,TX,"Borden County, Texas",633,Greg Abbott,Republican,2.0,2,32.73859,-101.439199
48035,TX,"Bosque County, Texas",18097,Greg Abbott,Republican,2.0,2,31.900819,-97.637641
48037,TX,"Bowie County, Texas",93860,Greg Abbott,Republican,2.0,2,33.446062,-94.422393
48039,TX,"Brazoria County, Texas",354195,Greg Abbott,Republican,2.0,2,29.167817,-95.434647
48041,TX,"Brazos County, Texas",220417,Greg Abbott,Republican,1.0,1,30.656713,-96.302394
48043,TX,"Brewster County, Texas",9200,Greg Abbott,Republican,2.0,2,29.808997,-103.252458
48045,TX,"Briscoe County, Texas",1474,Greg Abbott,Republican,2.0,2,34.525172,-101.205893
48047,TX,"Brooks County, Texas",7214,Greg Abbott,Republican,4.0,3+,27.034994,-98.215276
48049,TX,"Brown County, Texas",38271,Greg Abbott,Republican,1.0,1,31.764103,-98.99847
48051,TX,"Burleson County, Texas",17760,Greg Abbott,Republican,1.0,1,30.493487,-96.622091
48053,TX,"Burnet County, Texas",46243,Greg Abbott,Republican,4.0,3+,30.78963,-98.201187
48055,TX,"Caldwell County, Texas",41161,Greg Abbott,Republican,3.0,3+,29.832399,-97.628141
48057,TX,"Calhoun County, Texas",21965,Greg Abbott,Republican,2.0,2,28.441719,-96.579574
48059,TX,"Callahan County, Texas",13820,Greg Abbott,Republican,2.0,2,32.29315,-99.372249
48061,TX,"Cameron County, Texas",422135,Greg Abbott,Republican,3.0,3+,26.102923,-97.478958
48063,TX,"Camp County, Texas",12867,Greg Abbott,Republican,1.0,1,32.974581,-94.979085
48065,TX,"Carson County, Texas",6057,Greg Abbott,Republican,2.0,2,35.405496,-101.355356
48067,TX,"Cass County, Texas",30375,Greg Abbott,Republican,2.0,2,33.083698,-94.357579
48069,TX,"Castro County, Texas",7669,Greg Abbott,Republican,2.0,2,34.533621,-102.258786
48071,TX,"Chambers County, Texas",39899,Greg Abbott,Republican,2.0,2,29.696374,-94.669445
48073,TX,"Cherokee County, Texas",51668,Greg Abbott,Republican,2.0,2,31.843872,-95.156345
48075,TX,"Childress County, Texas",7052,Greg Abbott,Republican,2.0,2,34.529337,-100.208336
48077,TX,"Clay County, Texas",10193,Greg Abbott,Republican,1.0,1,33.785904,-98.212917
48079,TX,"Cochran County, Texas",2882,Greg Abbott,Republican,1.0,1,33.60844,-102.830449
48081,TX,"Coke County, Texas",3264,Greg Abbott,Republican,2.0,2,31.877105,-100.635236
48083,TX,"Coleman County, Texas",8420,Greg Abbott,Republican,2.0,2,31.914205,-99.346622
48085,TX,"Collin County, Texas",939585,Greg Abbott,Republican,3.0,3+,33.194737,-96.579707
48087,TX,"Collingsworth County, Texas",3016,Greg Abbott,Republican,2.0,2,34.963358,-100.272135
48089,TX,"Colorado County, Texas",21019,Greg Abbott,Republican,1.0,1,29.596296,-96.508935
48091,TX,"Comal County, Texas",134788,Greg Abbott,Republican,3.0,3+,29.805491,-98.260544
48093,TX,"Comanche County, Texas",13484,Greg Abbott,Republican,2.0,2,31.951645,-98.549617
48095,TX,"Concho County, Texas",4279,Greg Abbott,Republican,2.0,2,31.318865,-99.863648
48097,TX,"Cooke County, Texas",39266,Greg Abbott,Republican,2.0,2,33.639196,-97.210343
48099,TX,"Coryell County, Texas",74686,Greg Abbott,Republican,2.0,2,31.391177,-97.798022
48101,TX,"Cottle County, Texas",1402,Greg Abbott,Republican,2.0,2,34.091906,-100.276442
48103,TX,"Crane County, Texas",4830,Greg Abbott,Republican,2.0,2,31.422796,-102.487774
48105,TX,"Crockett County, Texas",3675,Greg Abbott,Republican,1.0,1,30.717532,-101.404211
48107,TX,"Crosby County, Texas",5992,Greg Abbott,Republican,2.0,2,33.609144,-101.29871
48109,TX,"Culberson County, Texas",2198,Greg Abbott,Republican,1.0,1,31.445908,-104.526945
48111,TX,"Dallam County, Texas",7056,Greg Abbott,Republican,2.0,2,36.28637,-102.59402
48113,TX,"Dallas County, Texas",2574984,Greg Abbott,Republican,3.0,3+,32.766987,-96.778424
48115,TX,"Dawson County, Texas",13111,Greg Abbott,Republican,2.0,2,32.741934,-101.947322
48117,TX,"Deaf Smith County, Texas",18830,Greg Abbott,Republican,3.0,3+,34.940766,-102.607564
48119,TX,"Delta County, Texas",5215,Greg Abbott,Republican,1.0,1,33.385933,-95.67335
48121,TX,"Denton County, Texas",806180,Greg Abbott,Republican,2.0,2,33.205132,-97.12114
48123,TX,"DeWitt County, Texas",20865,Greg Abbott,Republican,1.0,1,29.082346,-97.361654
48125,TX,"Dickens County, Texas",2184,Greg Abbott,Republican,2.0,2,33.615363,-100.787617
48127,TX,"Dimmit County, Texas",10794,Greg Abbott,Republican,1.0,1,28.423587,-99.765871
48129,TX,"Donley County, Texas",3405,Greg Abbott,Republican,2.0,2,34.955036,-100.815846
48131,TX,"Duval County, Texas",11428,Greg Abbott,Republican,1.0,1,27.681123,-98.497393
48133,TX,"Eastland County, Texas",18274,Greg Abbott,Republican,2.0,2,32.324645,-98.83656
48135,TX,"Ector County, Texas",157462,Greg Abbott,Republican,2.0,2,31.865301,-102.542507
48137,TX,"Edwards County, Texas",1911,Greg Abbott,Republican,1.0,1,29.985877,-100.307373
48139,TX,"Ellis County, Texas",168499,Greg Abbott,Republican,1.0,1,32.346878,-96.79694
48141,TX,"El Paso County, Texas",837918,Greg Abbott,Republican,3.0,3+,31.766403,-106.24139
48143,TX,"Erath County, Texas",41659,Greg Abbott,Republican,1.0,1,32.238136,-98.222377
48145,TX,"Falls County, Texas",17273,Greg Abbott,Republican,2.0,2,31.25193,-96.934127
48147,TX,"Fannin County, Texas",34031,Greg Abbott,Republican,2.0,2,33.591161,-96.104988
48149,TX,"Fayette County, Texas",25149,Greg Abbott,Republican,3.0,3+,29.877886,-96.921231
48151,TX,"Fisher County, Texas",3854,Greg Abbott,Republican,2.0,2,32.740473,-100.40312
48153,TX,"Floyd County, Texas",5917,Greg Abbott,Republican,2.0,2,34.07373,-101.303274
48155,TX,"Foard County, Texas",1183,Greg Abbott,Republican,1.0,1,33.963306,-99.816828
48157,TX,"Fort Bend County, Texas",741237,Greg Abbott,Republican,2.0,2,29.526602,-95.771015
48159,TX,"Franklin County, Texas",10607,Greg Abbott,Republican,1.0,1,33.175846,-95.219066
48161,TX,"Freestone County, Texas",19624,Greg Abbott,Republican,2.0,2,31.70126,-96.144487
48163,TX,"Frio County, Texas",18956,Greg Abbott,Republican,1.0,1,28.869334,-99.108788
48165,TX,"Gaines County, Texas",20478,Greg Abbott,Republican,2.0,2,32.743942,-102.631561
48167,TX,"Galveston County, Texas",329431,Greg Abbott,Republican,2.0,2,29.228366,-94.895426
48169,TX,"Garza County, Texas",6442,Greg Abbott,Republican,2.0,2,33.183792,-101.301134
48171,TX,"Gillespie County, Texas",26521,Greg Abbott,Republican,2.0,2,30.325088,-98.941851
48173,TX,"Glasscock County, Texas",1314,Greg Abbott,Republican,2.0,2,31.868006,-101.521494
48175,TX,"Goliad County, Texas",7517,Greg Abbott,Republican,2.0,2,28.6607,-97.430415
48177,TX,"Gonzales County, Texas",20876,Greg Abbott,Republican,1.0,1,29.461917,-97.491861
48179,TX,"Gray County, Texas",22725,Greg Abbott,Republican,3.0,3+,35.402542,-100.812374
48181,TX,"Grayson County, Texas",128235,Greg Abbott,Republican,2.0,2,33.624532,-96.675738
48183,TX,"Gregg County, Texas",123745,Greg Abbott,Republican,1.0,1,32.486397,-94.816276
48185,TX,"Grimes County, Texas",27671,Greg Abbott,Republican,1.0,1,30.543231,-95.988082
48187,TX,"Guadalupe County, Texas",155265,Greg Abbott,Republican,1.0,1,29.583532,-97.946771
48189,TX,"Hale County, Texas",34263,Greg Abbott,Republican,2.0,2,34.068436,-101.822888
48191,TX,"Hall County, Texas",3138,Greg Abbott,Republican,2.0,2,34.453189,-100.576343
48193,TX,"Hamilton County, Texas",8304,Greg Abbott,Republican,2.0,2,31.707334,-98.111827
48195,TX,"Hansford County, Texas",5538,Greg Abbott,Republican,2.0,2,36.272847,-101.35693
48197,TX,"Hardeman County, Texas",3906,Greg Abbott,Republican,1.0,1,34.289904,-99.745697
48199,TX,"Hardin County, Texas",56322,Greg Abbott,Republican,2.0,2,30.329648,-94.393178
48201,TX,"Harris County, Texas",4589928,Greg Abbott,Republican,3.0,3+,29.857273,-95.393037
48203,TX,"Harrison County, Texas",66534,Greg Abbott,Republican,1.0,1,32.547991,-94.374434
48205,TX,"Hartley County, Texas",5747,Greg Abbott,Republican,2.0,2,35.840244,-102.610047
48207,TX,"Haskell County, Texas",5681,Greg Abbott,Republican,2.0,2,33.175965,-99.730773
48209,TX,"Hays County, Texas",204470,Greg Abbott,Republican,3.0,3+,30.061225,-98.029267
48211,TX,"Hemphill County, Texas",4129,Greg Abbott,Republican,2.0,2,35.815956,-100.27921
48213,TX,"Henderson County, Texas",79901,Greg Abbott,Republican,1.0,1,32.211633,-95.853418
48215,TX,"Hidalgo County, Texas",849843,Greg Abbott,Republican,4.0,3+,26.396384,-98.18099
48217,TX,"Hill County, Texas",35077,Greg Abbott,Republican,2.0,2,31.982681,-97.130668
48219,TX,"Hockley County, Texas",23275,Greg Abbott,Republican,2.0,2,33.605932,-102.343398
48221,TX,"Hood County, Texas",56857,Greg Abbott,Republican,1.0,1,32.430149,-97.831677
48223,TX,"Hopkins County, Texas",36400,Greg Abbott,Republican,1.0,1,33.148959,-95.565194
48225,TX,"Houston County, Texas",22754,Greg Abbott,Republican,1.0,1,31.323036,-95.4216
48227,TX,"Howard County, Texas",36708,Greg Abbott,Republican,2.0,2,32.303471,-101.438772
48229,TX,"Hudspeth County, Texas",4053,Greg Abbott,Republican,1.0,1,31.450868,-105.377549
48231,TX,"Hunt County, Texas",92073,Greg Abbott,Republican,1.0,1,33.123292,-96.084202
48233,TX,"Hutchinson County, Texas",21511,Greg Abbott,Republican,2.0,2,35.837047,-101.362746
48235,TX,"Irion County, Texas",1557,Greg Abbott,Republican,1.0,1,31.303424,-100.981304
48237,TX,"Jack County, Texas",8744,Greg Abbott,Republican,1.0,1,33.232093,-98.171609
48239,TX,"Jackson County, Texas",14869,Greg Abbott,Republican,1.0,1,28.959802,-96.58908
48241,TX,"Jasper County, Texas",35648,Greg Abbott,Republican,2.0,2,30.752932,-94.022294
48243,TX,"Jeff Davis County, Texas",2200,Greg Abbott,Republican,1.0,1,30.621957,-104.191304
48245,TX,"Jefferson County, Texas",254679,Greg Abbott,Republican,4.0,3+,29.854,-94.149331
48247,TX,"Jim Hogg County, Texas",5146,Greg Abbott,Republican,1.0,1,27.041212,-98.700127
48249,TX,"Jim Wells County, Texas",41149,Greg Abbott,Republican,3.0,3+,27.733516,-98.090814
48251,TX,"Johnson County, Texas",163274,Greg Abbott,Republican,1.0,1,32.379821,-97.364959
48253,TX,"Jones County, Texas",20009,Greg Abbott,Republican,2.0,2,32.743709,-99.87443
48255,TX,"Karnes County, Texas",15254,Greg Abbott,Republican,2.0,2,28.908996,-97.852205
48257,TX,"Kaufman County, Texas",118350,Greg Abbott,Republican,1.0,1,32.598944,-96.288378
48259,TX,"Kendall County, Texas",42540,Greg Abbott,Republican,2.0,2,29.943525,-98.709269
48261,TX,"Kenedy County, Texas",404,Greg Abbott,Republican,2.0,2,26.890213,-97.591143
48263,TX,"Kent County, Texas",769,Greg Abbott,Republican,2.0,2,33.18478,-100.76972
48265,TX,"Kerr County, Texas",51504,Greg Abbott,Republican,2.0,2,30.059953,-99.353339
48267,TX,"Kimble County, Texas",4423,Greg Abbott,Republican,1.0,1,30.479472,-99.746396
48269,TX,"King County, Texas",289,Greg Abbott,Republican,2.0,2,33.614268,-100.245345
48271,TX,"Kinney County, Texas",3590,Greg Abbott,Republican,1.0,1,29.347086,-100.4177
48273,TX,"Kleberg County, Texas",31690,Greg Abbott,Republican,3.0,3+,27.438735,-97.66062
48275,TX,"Knox County, Texas",3806,Greg Abbott,Republican,2.0,2,33.616657,-99.747112
48277,TX,"Lamar County, Texas",49791,Greg Abbott,Republican,1.0,1,33.667263,-95.570348
48279,TX,"Lamb County, Texas",13275,Greg Abbott,Republican,2.0,2,34.068861,-102.348018
48281,TX,"Lampasas County, Texas",20760,Greg Abbott,Republican,2.0,2,31.196731,-98.240889
48283,TX,"La Salle County, Texas",7613,Greg Abbott,Republican,1.0,1,28.351098,-99.096774
48285,TX,"Lavaca County, Texas",19809,Greg Abbott,Republican,1.0,1,29.382578,-96.923633
48287,TX,"Lee County, Texas",17055,Greg Abbott,Republican,3.0,3+,30.321105,-96.976365
48289,TX,"Leon County, Texas",17299,Greg Abbott,Republican,1.0,1,31.300493,-95.995622
48291,TX,"Liberty County, Texas",81704,Greg Abbott,Republican,2.0,2,30.158451,-94.844078
48293,TX,"Limestone County, Texas",23468,Greg Abbott,Republican,2.0,2,31.547543,-96.593623
48295,TX,"Lipscomb County, Texas",3487,Greg Abbott,Republican,2.0,2,36.2802,-100.272683
48297,TX,"Live Oak County, Texas",12056,Greg Abbott,Republican,2.0,2,28.351535,-98.126961
48299,TX,"Llano County, Texas",20362,Greg Abbott,Republican,3.0,3+,30.707584,-98.68469
48301,TX,"Loving County, Texas",113,Greg Abbott,Republican,2.0,2,31.844936,-103.561229
48303,TX,"Lubbock County, Texas",303137,Greg Abbott,Republican,2.0,2,33.611469,-101.819944
48305,TX,"Lynn County, Texas",5711,Greg Abbott,Republican,2.0,2,33.178412,-101.818493
48307,TX,"McCulloch County, Texas",8172,Greg Abbott,Republican,3.0,3+,31.205477,-99.359856
48309,TX,"McLennan County, Texas",247934,Greg Abbott,Republican,4.0,3+,31.549493,-97.201472
48311,TX,"McMullen County, Texas",804,Greg Abbott,Republican,1.0,1,28.384922,-98.578853
48313,TX,"Madison County, Texas",13987,Greg Abbott,Republican,1.0,1,30.966878,-95.930372
48315,TX,"Marion County, Texas",10147,Greg Abbott,Republican,1.0,1,32.798182,-94.356853
48317,TX,"Martin County, Texas",5723,Greg Abbott,Republican,2.0,2,32.30983,-101.961836
48319,TX,"Mason County, Texas",4111,Greg Abbott,Republican,2.0,2,30.703229,-99.237613
48321,TX,"Matagorda County, Texas",37187,Greg Abbott,Republican,1.0,1,28.77476,-96.001532
48323,TX,"Maverick County, Texas",57685,Greg Abbott,Republican,1.0,1,28.729787,-100.316678
48325,TX,"Medina County, Texas",49283,Greg Abbott,Republican,1.0,1,29.353661,-99.111085
48327,TX,"Menard County, Texas",2123,Greg Abbott,Republican,2.0,2,30.884365,-99.85399
48329,TX,"Midland County, Texas",162565,Greg Abbott,Republican,2.0,2,31.870896,-102.024326
48331,TX,"Milam County, Texas",24871,Greg Abbott,Republican,2.0,2,30.791242,-96.984395
48333,TX,"Mills County, Texas",4907,Greg Abbott,Republican,2.0,2,31.494888,-98.594623
